Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
Un,NW_019211457.1,12071166,12077220,+,111249289,LOC111249289,-,XP_022658670.1,808,uncharacterized protein LOC111249289 isoform X1
Un,NW_019211457.1,12071166,12077220,+,111249289,LOC111249289,-,XP_022658671.1,808,uncharacterized protein LOC111249289 isoform X1
Un,NW_019211457.1,12071166,12077220,+,111249289,LOC111249289,-,XP_022658673.1,802,uncharacterized protein LOC111249289 isoform X3
Un,NW_019211457.1,12071166,12077220,+,111249289,LOC111249289,-,XP_022658672.1,807,uncharacterized protein LOC111249289 isoform X2
Un,NW_019211457.1,12071166,12077220,+,111249289,LOC111249289,-,XP_022658674.1,791,uncharacterized protein LOC111249289 isoform X4
Un,NW_019211457.1,12071166,12076228,+,111249289,LOC111249289,-,XP_022658675.1,695,uncharacterized protein LOC111249289 isoform X5
Un,NW_019211457.1,12072481,12077220,+,111249289,LOC111249289,-,XP_022658676.1,675,uncharacterized protein LOC111249289 isoform X6
Un,NW_019211457.1,12086359,12089538,+,111249294,LOC111249294,-,XP_022658701.1,177,uncharacterized protein LOC111249294
Un,NW_019211457.1,12091942,12097616,-,111249291,LOC111249291,-,XP_022658677.1,514,"lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial-like"
Un,NW_019211457.1,12091942,12097616,-,111249291,LOC111249291,-,XP_022658679.1,514,"lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial-like"
Un,NW_019211457.1,12091942,12097616,-,111249291,LOC111249291,-,XP_022658680.1,514,"lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial-like"
Un,NW_019211457.1,12091942,12097616,-,111249291,LOC111249291,-,XP_022658681.1,514,"lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial-like"
Un,NW_019211457.1,12091942,12097616,-,111249291,LOC111249291,-,XP_022658682.1,514,"lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial-like"
Un,NW_019211457.1,12091942,12097616,-,111249291,LOC111249291,-,XP_022658683.1,514,"lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial-like"
Un,NW_019211457.1,12091942,12097616,-,111249291,LOC111249291,-,XP_022658685.1,514,"lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial-like"
Un,NW_019211456.1,40892523,40966470,+,111248067,LOC111248067,-,XP_022655531.1,4122,"spectrin beta chain, non-erythrocytic 1-like isoform X3"
Un,NW_019211456.1,40904676,40966470,+,111248067,LOC111248067,-,XP_022655528.1,4189,"spectrin beta chain, non-erythrocytic 1-like isoform X1"
Un,NW_019211456.1,40904676,40966470,+,111248067,LOC111248067,-,XP_022655529.1,4133,"spectrin beta chain, non-erythrocytic 5-like isoform X2"
Un,NW_019211456.1,40943265,40951591,-,111248068,LOC111248068,-,XP_022655532.1,358,beta-3 adrenergic receptor-like
Un,NW_019211456.1,40971729,40974931,+,111248452,LOC111248452,-,XP_022656597.1,286,uncharacterized protein LOC111248452 isoform X1
Un,NW_019211456.1,40972028,40974931,+,111248452,LOC111248452,-,XP_022656598.1,274,uncharacterized protein LOC111248452 isoform X2
Un,NW_019211456.1,40972028,40974931,+,111248452,LOC111248452,-,XP_022656599.1,274,uncharacterized protein LOC111248452 isoform X2
Un,NW_019211456.1,40976784,40984162,-,111248450,LOC111248450,-,XP_022656591.1,727,golgin subfamily A member 1-like isoform X2
Un,NW_019211456.1,40976784,40984162,-,111248450,LOC111248450,-,XP_022656589.1,728,golgin subfamily A member 1-like isoform X1
Un,NW_019211456.1,40986549,40993447,+,111248451,LOC111248451,-,XP_022656592.1,381,alpha-methylacyl-CoA racemase-like isoform X1
Un,NW_019211456.1,40986549,40993447,+,111248451,LOC111248451,-,XP_022656593.1,381,alpha-methylacyl-CoA racemase-like isoform X1
Un,NW_019211456.1,40986549,40993447,+,111248451,LOC111248451,-,XP_022656594.1,381,alpha-methylacyl-CoA racemase-like isoform X1
Un,NW_019211456.1,40986962,40993447,+,111248451,LOC111248451,-,XP_022656595.1,335,alpha-methylacyl-CoA racemase-like isoform X2
Un,NW_019211456.1,40986962,40993447,+,111248451,LOC111248451,-,XP_022656596.1,335,alpha-methylacyl-CoA racemase-like isoform X2
Un,NW_019211456.1,40990015,40991218,-,111248454,LOC111248454,-,XP_022656600.1,173,uncharacterized protein LOC111248454
Un,NW_019211456.1,40994923,40998475,-,111248455,LOC111248455,-,XP_022656601.1,83,acyl-CoA-binding domain-containing protein 7-like
Un,NW_019211456.1,41005890,41007084,+,111246876,LOC111246876,-,XP_022652951.1,98,uncharacterized protein LOC111246876 isoform X2
Un,NW_019211456.1,41006077,41007084,+,111246876,LOC111246876,-,XP_022652950.1,116,uncharacterized protein LOC111246876 isoform X1
Un,NW_019211456.1,41007654,41010117,-,111247912,LOC111247912,-,XP_022655188.1,288,uncharacterized protein LOC111247912 isoform X1
Un,NW_019211456.1,41007654,41010117,-,111247912,LOC111247912,-,XP_022655189.1,288,uncharacterized protein LOC111247912 isoform X1
Un,NW_019211456.1,41007654,41010117,-,111247912,LOC111247912,-,XP_022655190.1,288,uncharacterized protein LOC111247912 isoform X1
Un,NW_019211456.1,41007654,41010078,-,111247912,LOC111247912,-,XP_022655191.1,275,uncharacterized protein LOC111247912 isoform X2
Un,NW_019211456.1,41007654,41010078,-,111247912,LOC111247912,-,XP_022655193.1,275,uncharacterized protein LOC111247912 isoform X2
Un,NW_019211456.1,41011043,41016157,+,111247910,LOC111247910,-,XP_022655180.1,489,"tRNA dimethylallyltransferase, mitochondrial-like isoform X2"
Un,NW_019211456.1,41011309,41016157,+,111247910,LOC111247910,-,XP_022655179.1,514,"tRNA dimethylallyltransferase, mitochondrial-like isoform X1"
Un,NW_019211456.1,41011309,41016157,+,111247910,LOC111247910,-,XP_022655184.1,440,"tRNA dimethylallyltransferase, mitochondrial-like isoform X4"
Un,NW_019211456.1,41012023,41016157,+,111247910,LOC111247910,-,XP_022655182.1,487,"tRNA dimethylallyltransferase, mitochondrial-like isoform X3"
Un,NW_019211456.1,41012023,41016157,+,111247910,LOC111247910,-,XP_022655183.1,487,"tRNA dimethylallyltransferase, mitochondrial-like isoform X3"
Un,NW_019211456.1,41023816,41024292,+,111247913,LOC111247913,-,XP_022655194.1,158,eukaryotic translation initiation factor 5A-like
Un,NW_019211456.1,41046076,41058295,-,111247911,LOC111247911,-,XP_022655186.1,469,sestrin-3-like isoform X2
Un,NW_019211456.1,41046076,41048064,-,111247911,LOC111247911,-,XP_022655185.1,485,sestrin-3-like isoform X1
Un,NW_019211456.1,41153399,41165171,+,111248115,LOC111248115,-,XP_022655638.1,131,uncharacterized protein LOC111248115
Un,NW_019211456.1,41779092,41940044,-,111248359,LOC111248359,-,XP_022656296.1,871,"glutamate receptor ionotropic, kainate 2-like isoform X2"
Un,NW_019211456.1,41779092,41940044,-,111248359,LOC111248359,-,XP_022656295.1,924,"glutamate receptor ionotropic, kainate 2-like isoform X1"
Un,NW_019211456.1,41953540,41961861,+,111248360,LOC111248360,-,XP_022656297.1,256,cuticle protein 8-like
Un,NW_019211457.1,41004176,41152201,-,111250507,LOC111250507,-,XP_022661616.1,1932,Down syndrome cell adhesion molecule-like protein Dscam2 isoform X6
Un,NW_019211457.1,41004176,41152201,-,111250507,LOC111250507,-,XP_022661610.1,1997,Down syndrome cell adhesion molecule-like protein Dscam2 isoform X1
Un,NW_019211457.1,41004176,41076800,-,111250507,LOC111250507,-,XP_022661613.1,1941,Down syndrome cell adhesion molecule-like protein Dscam2 isoform X4
Un,NW_019211457.1,41209384,41224439,-,111249070,LOC111249070,-,XP_022658135.1,487,serine/threonine-protein kinase PLK1-like
Un,NW_019211457.1,41225210,41226251,-,111249855,LOC111249855,-,XP_022660006.1,144,uncharacterized protein LOC111249855
Un,NW_019211457.1,41225210,41226251,-,111249855,LOC111249855,-,XP_022660007.1,144,uncharacterized protein LOC111249855
Un,NW_019211457.1,41228027,41229120,+,111249071,LOC111249071,-,XP_022658136.1,128,uncharacterized protein LOC111249071
Un,NW_019211457.1,41229428,41230964,+,111249853,LOC111249853,-,XP_022660004.1,406,GPI mannosyltransferase 1-like
Un,NW_019211457.1,41232671,41235575,-,111249854,LOC111249854,-,XP_022660005.1,262,transcription initiation factor TFIID subunit 9B-like
Un,NW_019211457.1,41236443,41241293,+,111249852,LOC111249852,-,XP_022660003.1,734,cullin-4B-like
Un,NW_019211457.1,41242827,41247687,-,111249851,LOC111249851,-,XP_022659998.1,778,"carnitine O-palmitoyltransferase 1, liver isoform-like"
Un,NW_019211457.1,41242827,41247687,-,111249851,LOC111249851,-,XP_022660000.1,778,"carnitine O-palmitoyltransferase 1, liver isoform-like"
Un,NW_019211457.1,41242827,41247687,-,111249851,LOC111249851,-,XP_022660001.1,778,"carnitine O-palmitoyltransferase 1, liver isoform-like"
Un,NW_019211457.1,41242827,41247687,-,111249851,LOC111249851,-,XP_022660002.1,778,"carnitine O-palmitoyltransferase 1, liver isoform-like"
Un,NW_019211457.1,41257847,41282361,-,111249850,LOC111249850,-,XP_022659996.1,1042,protein ECT2-like isoform X6
Un,NW_019211457.1,41257858,41282361,-,111249850,LOC111249850,-,XP_022659994.1,1069,protein ECT2-like isoform X4
Un,NW_019211457.1,41257890,41282361,-,111249850,LOC111249850,-,XP_022659997.1,1037,protein ECT2-like isoform X7
Un,NW_019211457.1,41257890,41282361,-,111249850,LOC111249850,-,XP_022659995.1,1049,protein ECT2-like isoform X5
Un,NW_019211457.1,41259199,41282361,-,111249850,LOC111249850,-,XP_022659991.1,1224,protein ECT2-like isoform X1
Un,NW_019211457.1,41259199,41282357,-,111249850,LOC111249850,-,XP_022659992.1,1221,protein ECT2-like isoform X2
Un,NW_019211457.1,41263029,41282361,-,111249850,LOC111249850,-,XP_022659993.1,1134,protein ECT2-like isoform X3
Un,NW_019211457.1,41289217,41303221,-,111249072,LOC111249072,-,XP_022658137.1,730,glycine-rich cell wall structural protein 1.8-like
Un,NW_019211457.1,41306335,41308567,-,111249073,LOC111249073,-,XP_022658138.1,167,"glycine-rich cell wall structural protein-like, partial"
Un,NW_019211457.1,41317403,41318871,-,111250227,LOC111250227,-,XP_022660857.1,122,glycine-rich RNA-binding protein 2-like
Un,NW_019211457.1,41326693,41330465,+,111250137,LOC111250137,-,XP_022660636.1,434,GPI mannosyltransferase 2-like isoform X3
Un,NW_019211457.1,41327423,41330465,+,111250137,LOC111250137,-,XP_022660633.1,480,GPI mannosyltransferase 2-like isoform X1
Un,NW_019211457.1,41327423,41330465,+,111250137,LOC111250137,-,XP_022660635.1,436,GPI mannosyltransferase 2-like isoform X2
Un,NW_019211457.1,41336259,41340969,-,111249705,LOC111249705,-,XP_022659670.1,834,collagen alpha-1(I) chain-like
Un,NW_019211457.1,41336259,41340969,-,111249705,LOC111249705,-,XP_022659671.1,834,collagen alpha-1(I) chain-like
Un,NW_019211457.1,41359239,41390151,+,111248599,LOC111248599,-,XP_022656906.1,864,very low-density lipoprotein receptor-like isoform X1
Un,NW_019211457.1,41359239,41390151,+,111248599,LOC111248599,-,XP_022656907.1,864,very low-density lipoprotein receptor-like isoform X1
Un,NW_019211457.1,41360768,41390151,+,111248599,LOC111248599,-,XP_022656908.1,832,very low-density lipoprotein receptor-like isoform X2
Un,NW_019211457.1,41373844,41390151,+,111248599,LOC111248599,-,XP_022656909.1,826,very low-density lipoprotein receptor-like isoform X3
Un,NW_019211457.1,41373844,41390151,+,111248599,LOC111248599,-,XP_022656910.1,826,very low-density lipoprotein receptor-like isoform X3
Un,NW_019211457.1,41373844,41390151,+,111248599,LOC111248599,-,XP_022656912.1,826,very low-density lipoprotein receptor-like isoform X3
Un,NW_019211457.1,41373844,41390151,+,111248599,LOC111248599,-,XP_022656913.1,826,very low-density lipoprotein receptor-like isoform X3
Un,NW_019211456.1,16653566,16657225,-,111246564,LOC111246564,-,XP_022652104.1,1219,toll-like receptor Tollo
Un,NW_019211456.1,16825653,16829237,+,111247440,LOC111247440,-,XP_022654083.1,1194,toll-like receptor Tollo
Un,NW_019211456.1,16936937,16940566,-,111247274,LOC111247274,-,XP_022653722.1,1209,toll-like receptor 6
Un,NW_019211456.1,17080061,17083660,-,111247303,LOC111247303,-,XP_022653778.1,1199,toll-like receptor Tollo
Un,NW_019211456.1,17237374,17240985,+,111246230,LOC111246230,-,XP_022651225.1,1203,toll-like receptor Tollo
Un,NW_019211456.1,17248659,17250584,+,111246231,LOC111246231,-,XP_022651226.1,641,formate--tetrahydrofolate ligase-like
Un,NW_019211456.1,17302619,17304551,+,111247268,LOC111247268,-,XP_022653714.1,127,uncharacterized protein LOC111247268
Un,NW_019211456.1,17315050,17316084,-,111246444,LOC111246444,-,XP_022651770.1,344,"collagen alpha-2(IV) chain-like, partial"
Un,NW_019211456.1,17316382,17319717,-,111246445,LOC111246445,-,XP_022651771.1,614,mucin-19-like
Un,NW_019211456.1,17337366,17342075,+,111246875,LOC111246875,-,XP_022652944.1,448,sodium-dependent glucose transporter 1A-like isoform X1
Un,NW_019211456.1,17337366,17342075,+,111246875,LOC111246875,-,XP_022652945.1,448,sodium-dependent glucose transporter 1A-like isoform X1
Un,NW_019211456.1,17337366,17342075,+,111246875,LOC111246875,-,XP_022652946.1,448,sodium-dependent glucose transporter 1A-like isoform X1
Un,NW_019211456.1,17337366,17341272,+,111246875,LOC111246875,-,XP_022652949.1,131,uncharacterized protein LOC111246875 isoform X3
Un,NW_019211456.1,17340571,17342075,+,111246875,LOC111246875,-,XP_022652947.1,380,sodium-dependent glucose transporter 1B-like isoform X2
Un,NW_019211456.1,17353013,17354002,+,111248009,LOC111248009,-,XP_022655410.1,329,uncharacterized protein LOC111248009
Un,NW_019211456.1,17389039,17392656,+,111247533,LOC111247533,-,XP_022654297.1,1205,toll-like receptor Tollo
Un,NW_019211456.1,17446862,17450515,-,111247110,LOC111247110,-,XP_022653414.1,1217,toll-like receptor Tollo
Un,NW_019211456.1,17533156,17534612,+,111246612,LOC111246612,-,XP_022652225.1,117,uncharacterized protein LOC111246612
Un,NW_019211456.1,17551590,17553689,+,111246611,LOC111246611,-,XP_022652224.1,699,long-chain-fatty-acid--CoA ligase 1-like
Un,NW_019211456.1,17562614,17566204,-,111246610,LOC111246610,-,XP_022652223.1,1196,toll-like receptor Tollo
Un,NW_019211456.1,17583696,17627158,-,111246763,LOC111246763,-,XP_022652644.1,1372,uncharacterized protein LOC111246763 isoform X3
Un,NW_019211456.1,17583696,17627158,-,111246763,LOC111246763,-,XP_022652645.1,1372,uncharacterized protein LOC111246763 isoform X3
Un,NW_019211456.1,17583696,17627158,-,111246763,LOC111246763,-,XP_022652646.1,1372,uncharacterized protein LOC111246763 isoform X3
Un,NW_019211456.1,17583696,17624096,-,111246763,LOC111246763,-,XP_022652647.1,1368,uncharacterized protein LOC111246763 isoform X4
Un,NW_019211456.1,17583696,17607068,-,111246763,LOC111246763,-,XP_022652643.1,1398,uncharacterized protein LOC111246763 isoform X2
Un,NW_019211456.1,17583696,17607068,-,111246763,LOC111246763,-,XP_022652648.1,1361,uncharacterized protein LOC111246763 isoform X5
Un,NW_019211456.1,17583696,17607068,-,111246763,LOC111246763,-,XP_022652642.1,1399,uncharacterized protein LOC111246763 isoform X1
Un,NW_019211456.1,17584769,17607068,-,111246763,LOC111246763,-,XP_022652649.1,1282,uncharacterized protein LOC111246763 isoform X6
Un,NW_019211456.1,17640161,17645867,+,111247674,LOC111247674,-,XP_022654649.1,630,la-related protein 7-like isoform X1
Un,NW_019211456.1,17640161,17645867,+,111247674,LOC111247674,-,XP_022654650.1,630,la-related protein 7-like isoform X1
Un,NW_019211456.1,17640161,17645867,+,111247674,LOC111247674,-,XP_022654651.1,630,la-related protein 7-like isoform X1
Un,NW_019211456.1,17640161,17645867,+,111247674,LOC111247674,-,XP_022654652.1,589,la-related protein 6A-like isoform X2
Un,NW_019211456.1,17657874,17663288,+,111248324,LOC111248324,-,XP_022656206.1,392,11-cis retinol dehydrogenase-like
Un,NW_019211456.1,17657874,17663288,+,111248324,LOC111248324,-,XP_022656207.1,392,11-cis retinol dehydrogenase-like
Un,NW_019211456.1,17657874,17663288,+,111248324,LOC111248324,-,XP_022656208.1,392,11-cis retinol dehydrogenase-like
Un,NW_019211456.1,17657874,17663288,+,111248324,LOC111248324,-,XP_022656209.1,392,11-cis retinol dehydrogenase-like
Un,NW_019211456.1,17667616,17683517,-,111248328,LOC111248328,-,XP_022656214.1,295,glutamate--cysteine ligase regulatory subunit-like isoform X1
Un,NW_019211457.1,12091942,12097616,-,111249291,LOC111249291,-,XP_022658686.1,514,"lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial-like"
Un,NW_019211457.1,12108303,12155090,+,111249293,LOC111249293,-,XP_022658692.1,291,transmembrane protein 65-like isoform X1
Un,NW_019211457.1,12108303,12155090,+,111249293,LOC111249293,-,XP_022658693.1,291,transmembrane protein 65-like isoform X1
Un,NW_019211457.1,12108303,12155090,+,111249293,LOC111249293,-,XP_022658694.1,291,transmembrane protein 65-like isoform X1
Un,NW_019211457.1,12108303,12155090,+,111249293,LOC111249293,-,XP_022658695.1,290,transmembrane protein 65-like isoform X2
Un,NW_019211457.1,12108634,12155090,+,111249293,LOC111249293,-,XP_022658699.1,185,transmembrane protein 65-like isoform X6
Un,NW_019211457.1,12109528,12155090,+,111249293,LOC111249293,-,XP_022658696.1,202,transmembrane protein 65-like isoform X3
Un,NW_019211457.1,12109528,12155090,+,111249293,LOC111249293,-,XP_022658697.1,201,transmembrane protein 65-like isoform X4
Un,NW_019211457.1,12109528,12155090,+,111249293,LOC111249293,-,XP_022658698.1,198,transmembrane protein 65-like isoform X5
Un,NW_019211457.1,12136110,12139071,-,111249292,LOC111249292,-,XP_022658687.1,300,elongation of very long chain fatty acids protein 7-like
Un,NW_019211457.1,12136110,12139071,-,111249292,LOC111249292,-,XP_022658688.1,300,elongation of very long chain fatty acids protein 7-like
Un,NW_019211457.1,12136110,12139071,-,111249292,LOC111249292,-,XP_022658690.1,300,elongation of very long chain fatty acids protein 7-like
Un,NW_019211457.1,12136110,12139071,-,111249292,LOC111249292,-,XP_022658691.1,300,elongation of very long chain fatty acids protein 7-like
Un,NW_019211457.1,12170223,12177964,+,111249012,LOC111249012,-,XP_022657988.1,474,uncharacterized protein LOC111249012 isoform X1
Un,NW_019211457.1,12170223,12177964,+,111249012,LOC111249012,-,XP_022657989.1,465,uncharacterized protein LOC111249012 isoform X2
Un,NW_019211457.1,12170223,12177589,+,111249012,LOC111249012,-,XP_022657990.1,420,alpha-sarcoglycan-like isoform X3
